Engine Temperature,Engine Temperature_Threshold,Engine Temperature_Exceeds_Threshold,Engine Temperature_Solution,Oil Quality,Oil Quality_Threshold,Oil Quality_Exceeds_Threshold,Oil Quality_Solution,Knock Sensor,Knock Sensor_Threshold,Knock Sensor_Exceeds_Threshold,Knock Sensor_Solution,Brake Pad Wear,Brake Pad Wear_Threshold,Brake Pad Wear_Exceeds_Threshold,Brake Pad Wear_Solution,Brake Temperature,Brake Temperature_Threshold,Brake Temperature_Exceeds_Threshold,Brake Temperature_Solution,Brake Vibration,Brake Vibration_Threshold,Brake Vibration_Exceeds_Threshold,Brake Vibration_Solution,Gear Torque,Gear Torque_Threshold,Gear Torque_Exceeds_Threshold,Gear Torque_Solution,Transmission Fluid Quality,Transmission Fluid Quality_Threshold,Transmission Fluid Quality_Exceeds_Threshold,Transmission Fluid Quality_Solution,Transmission Speed,Transmission Speed_Threshold,Transmission Speed_Exceeds_Threshold,Transmission Speed_Solution,Suspension Strain,Suspension Strain_Threshold,Suspension Strain_Exceeds_Threshold,Suspension Strain_Solution,Shock Absorber Acceleration,Shock Absorber Acceleration_Threshold,Shock Absorber Acceleration_Exceeds_Threshold,Shock Absorber Acceleration_Solution,Tire Pressure,Tire Pressure_Threshold,Tire Pressure_Exceeds_Threshold,Tire Pressure_Solution,Tire Tread Depth,Tire Tread Depth_Threshold,Tire Tread Depth_Exceeds_Threshold,Tire Tread Depth_Solution,Battery Voltage,Battery Voltage_Threshold,Battery Voltage_Exceeds_Threshold,Battery Voltage_Solution,Battery Current,Battery Current_Threshold,Battery Current_Exceeds_Threshold,Battery Current_Solution,Battery Temperature,Battery Temperature_Threshold,Battery Temperature_Exceeds_Threshold,Battery Temperature_Solution,Exhaust Pressure,Exhaust Pressure_Threshold,Exhaust Pressure_Exceeds_Threshold,Exhaust Pressure_Solution,Exhaust Gas Quality,Exhaust Gas Quality_Threshold,Exhaust Gas Quality_Exceeds_Threshold,Exhaust Gas Quality_Solution,Fuel Flow,Fuel Flow_Threshold,Fuel Flow_Exceeds_Threshold,Fuel Flow_Solution,Fuel Pressure,Fuel Pressure_Threshold,Fuel Pressure_Exceeds_Threshold,Fuel Pressure_Solution,Fuel Quality,Fuel Quality_Threshold,Fuel Quality_Exceeds_Threshold,Fuel Quality_Solution,Coolant Level,Coolant Level_Threshold,Coolant Level_Exceeds_Threshold,Coolant Level_Solution,Coolant Flow,Coolant Flow_Threshold,Coolant Flow_Exceeds_Threshold,Coolant Flow_Solution,Coolant Temperature,Coolant Temperature_Threshold,Coolant Temperature_Exceeds_Threshold,Coolant Temperature_Solution,Steering Torque,Steering Torque_Threshold,Steering Torque_Exceeds_Threshold,Steering Torque_Solution,Steering Fluid Level,Steering Fluid Level_Threshold,Steering Fluid Level_Exceeds_Threshold,Steering Fluid Level_Solution,Wire Current,Wire Current_Threshold,Wire Current_Exceeds_Threshold,Wire Current_Solution,Wire Voltage,Wire Voltage_Threshold,Wire Voltage_Exceeds_Threshold,Wire Voltage_Solution,Connector Temperature,Connector Temperature_Threshold,Connector Temperature_Exceeds_Threshold,Connector Temperature_Solution
94.96714153011233,110,False,,0.6584629257949586,0.6,False,,0.5715574720696567,1.0,False,,3.3420099781558554,8,False,,46.08358511808449,120,False,,0.24630887737658208,0.5,False,,165.13977233290703,200,False,,0.647727697948096,0.5,False,,1093.8283805975998,1200,False,,31.843366544364507,40,False,,0.4399355436586002,0.7,False,,33.996020219719306,25,False,,8.125224502647907,3,False,,12.165954773178475,11.0,False,,39.5308901731806,30,False,,33.89180538083319,45,False,,14.45131067668548,20,False,,0.33506300992735594,0.5,False,,69.50595342876504,50,False,,43.48477202255368,30,False,,0.7824821725025618,0.6,False,,1.0376409526097516,0.7,False,,25.41304432936023,15,False,,95.51947617722918,100,False,,8.556524893325493,15,False,,1.057061299721953,0.7,False,,3.123447293958126,8,False,,12.386808520689202,10,False,,30.91917258161252,50,False,
88.61735698828815,110,False,,0.7579354677234641,0.6,False,,0.6121569052736469,1.0,False,,3.879637919606061,8,False,,61.00937465569341,120,False,,0.29547083202350655,0.5,False,,131.5566935164475,200,False,,0.804900922583689,0.5,False,,948.3955271782626,1200,False,,28.033305938363196,40,False,,0.39246336829127687,0.7,False,,26.20748924361262,25,False,,7.570594458874747,3,False,,12.996021174768261,11.0,False,,55.36652752527286,30,False,,27.244071418357333,45,False,,19.124629257444553,20,False,,0.34891871301476635,0.5,False,,59.69669593092689,50,False,,38.33090255121995,30,False,,0.8355481329284482,0.6,False,,0.909794844564249,0.7,False,,19.427288624818104,15,False,,75.01939372685587,100,False,,10.353641744278796,15,False,,1.096818466053286,0.7,False,,5.619711445966137,8,False,,13.090980425185966,10,False,,43.46516831990248,50,False,
96.47688538100692,110,False,,0.7657285483473231,0.6,False,,0.7166102486350554,1.0,False,,6.494587210246523,8,False,,70.07865549577275,120,False,,0.13007162130904293,0.5,False,,167.3921184021132,200,False,,0.629565630945724,0.5,False,,1009.6120776940984,1200,False,,30.143724114674086,40,False,,0.3059630369920174,0.7,False,,36.17674940956145,25,False,,8.122297503032284,3,False,,12.412520121652296,11.0,False,,61.85704154662997,30,False,,25.909005582888465,45,False,,13.062107462626393,20,False,,0.363472146856177,0.5,False,,56.45796616544769,50,False,,45.86562318793321,30,False,,0.7707580079000038,0.6,False,,0.9130336918725306,0.7,False,,22.159273826444547,15,False,,81.16028728047648,100,False,,8.906639830825469,15,False,,0.9668691616816677,0.7,False,,4.364637611174371,8,False,,14.012270445700764,10,False,,31.749000122839536,50,False,
105.23029856408026,110,False,,0.7197722730778382,0.6,False,,0.7107604104069806,1.0,False,,6.22074053086693,8,False,,70.70470890647113,120,False,,0.22814846183452855,0.5,False,,177.11275717609902,200,False,,0.559153870363644,0.5,False,,953.7724711294958,1200,False,,36.39225931303649,40,False,,0.2353063222294426,0.7,False,,31.720820743689654,25,False,,8.543298029036388,3,False,,12.122127420253578,11.0,False,,57.18953310665067,30,False,,29.98312771294524,45,False,,12.602423980049238,20,False,,0.4109699841956223,0.5,False,,52.43142803693586,50,False,,41.84821096099047,30,False,,0.819203847036096,0.6,False,,1.112543478441477,0.7,False,,16.12018112638651,15,False,,87.50200206251695,100,False,,9.456689779347894,15,False,,0.9387763265492249,0.7,False,,3.8103333409096387,8,False,,13.023709546106982,10,False,,24.979727015789948,50,False,
87.65846625276664,110,False,,0.7838714288333991,0.6,False,,0.22446612640858177,1.0,False,,4.958196812071704,8,False,,63.249017927811344,120,False,,0.16746787154390866,0.5,False,,158.26869806447402,200,False,,0.5443370826476096,0.5,False,,956.5503772567685,1200,False,,30.955495340099517,40,False,,0.369822331361359,0.7,False,,34.216365633475036,25,False,,8.048860070325704,3,False,,12.768254921785202,11.0,False,,59.960476858058165,30,False,,29.149076887375358,45,False,,13.551769433453902,20,False,,0.34098186569285127,0.5,False,,50.98430161872027,50,False,,39.46348927997886,30,False,,0.6606385333046214,0.6,False,,0.8810588107132672,0.7,False,,17.130690869545973,15,False,,104.95667489783965,100,True,Inspect radiator and cooling system.,13.346904180597074,15,False,,0.8914849473442201,0.7,False,,4.375654610286776,8,False,,12.249308595641729,10,False,,29.522678764554634,50,False,
87.6586304305082,110,False,,0.8404050856814539,0.6,False,,0.31243499201697544,1.0,False,,5.234654766617564,8,False,,79.34274898521248,120,False,,0.1756437308117652,0.5,False,,187.53591625116132,200,False,,0.7606009951345639,0.5,False,,969.082787653136,1200,False,,30.232182740780743,40,False,,0.33934853854217495,0.7,False,,29.920188145748938,25,False,,8.040591691203883,3,False,,12.050766009104482,11.0,False,,42.43204911430539,30,False,,27.733859753363625,45,False,,12.140014175223863,20,False,,0.27587423453814575,0.5,False,,52.07932028497255,50,False,,42.23858462905139,30,False,,0.8713293707372939,0.6,False,,1.1642672953255964,0.7,False,,21.417218833641133,15,False,,116.09918556005361,100,True,Inspect radiator and cooling system.,12.680922103580695,15,False,,0.9174589470021045,0.7,False,,4.81547464234415,8,False,,13.045088474084753,10,False,,21.11876833266774,50,False,
105.79212815507391,110,False,,0.9886185901210531,0.6,False,,0.603007053441732,1.0,False,,7.55532979157685,8,False,,53.98569355926108,120,False,,0.17038030378805655,0.5,False,,134.52421601792855,200,False,,0.5719570647503717,0.5,False,,1022.2133771633713,1200,False,,23.200719295100406,40,False,,0.3895193220027732,0.7,False,,33.22554781012514,25,False,,7.298008312193245,3,False,,12.514090578684565,11.0,False,,35.78189333258156,30,False,,33.481937237283574,45,False,,15.368010947984386,20,False,,0.36725737012027315,0.5,False,,61.33563325505742,50,False,,32.145619239657506,30,False,,0.8501205475362223,0.6,False,,0.9099379265352131,0.7,False,,24.452348085607895,15,False,,91.06723059136183,100,False,,7.400837526144805,15,False,,1.2949094425308725,0.7,False,,4.395255335461787,8,False,,12.144887833096892,10,False,,29.597001253516197,50,False,
97.67434729152909,110,False,,0.8174577812831839,0.6,False,,0.6027571901824418,1.0,False,,3.8168572223283403,8,False,,67.8643077246806,120,False,,0.1568004615160092,0.5,False,,125.10690593377166,200,False,,0.8754794181984364,0.5,False,,952.1251378336523,1200,False,,33.731267830136105,40,False,,0.36351718016819695,0.7,False,,29.893168873652687,25,False,,7.337099082449052,3,False,,12.495440501677898,11.0,False,,65.01333651955487,30,False,,34.77652604285255,45,False,,19.87403537540868,20,False,,0.48998819348952155,0.5,False,,62.54362511614967,50,False,,34.36616265545097,30,False,,0.7682911368931808,0.6,False,,1.0638391925608384,0.7,False,,21.06684004635698,15,False,,83.16803381279612,100,False,,11.65946483575835,15,False,,1.1244679580736787,0.7,False,,2.794433942900931,8,False,,12.023903043284955,10,False,,25.834719714996208,50,False,
85.30525614065049,110,False,,0.8257550390722764,0.6,False,,0.6030095372612096,1.0,False,,6.094194762340075,8,False,,71.80443447567848,120,False,,0.20242608139724136,0.5,False,,114.42559502191443,200,False,,0.4918070592116277,0.5,True,Replace transmission fluid.,1125.575612557352,1200,False,,33.22742090570538,40,False,,0.4049552715319335,0.7,False,,30.75246207860839,25,False,,6.597394728200307,3,False,,13.042947782915789,11.0,False,,46.77320161157864,30,False,,30.442034431459238,45,False,,15.969237819348088,20,False,,0.28673662536174266,0.5,False,,52.094046489839336,50,False,,34.03037496800472,30,False,,0.9159245668432405,0.6,False,,0.9671381524251015,0.7,False,,19.060825908430537,15,False,,90.3450564848055,100,False,,11.622793108983185,15,False,,0.8648925633791978,0.7,False,,5.897066196887132,8,False,,11.648585764286267,10,False,,34.57695137780081,50,False,
95.42560043585965,110,False,,0.7925554084233833,0.6,False,,1.2705462981309443,1.0,True,Inspect engine timing and fuel quality.,4.595614695132212,8,False,,77.71658251088124,120,False,,0.15845249417944812,0.5,False,,179.92088622978366,200,False,,0.8696456368290038,0.5,False,,910.5392697780496,1200,False,,40.8162736165273,40,True,Inspect suspension components for wear.,0.2464764788439432,0.7,False,,35.82806270773357,25,False,,9.749576743186939,3,False,,12.737349116439976,11.0,False,,47.49166983544953,30,False,,37.38765040527631,45,False,,14.242939493621137,20,False,,0.20254706953293583,0.5,False,,64.47519157038057,50,False,,40.714715473818536,30,False,,0.9437570137626559,0.6,False,,1.0603187431082344,0.7,False,,19.997874216270063,15,False,,93.87655425873837,100,False,,7.703473422494763,15,False,,0.867754204325643,0.7,False,,6.274875041278722,8,False,,13.563413358832108,10,False,,27.252298627022327,50,False,
85.36582307187538,110,False,,0.6081228784700958,0.6,False,,0.6141781021386334,1.0,False,,4.56463759354556,8,False,,80.67422317133335,120,False,,0.21352284128899196,0.5,False,,163.08731312708116,200,False,,0.7211017467202618,0.5,False,,981.3128355838641,1200,False,,28.461108825234994,40,False,,0.43173940656343257,0.7,False,,31.618635198473307,25,False,,6.756136764608715,3,False,,12.487486520627428,11.0,False,,63.281941418490575,30,False,,24.291554429332475,45,False,,14.124566193253369,20,False,,0.41070806692869727,0.5,False,,57.5846947415828,50,False,,48.66257499742546,30,False,,0.6892440135631026,0.6,False,,0.9455885997885808,0.7,False,,16.248776798090848,15,False,,81.79332374442808,100,False,,11.637555287509722,15,False,,1.0481866061718492,0.7,False,,5.651521991339505,8,False,,11.181571334057999,10,False,,29.416170421023768,50,False,
85.34270246429743,110,False,,0.7973486124550784,0.6,False,,0.7271131280361198,1.0,False,,7.19755370397438,8,False,,53.13036862243196,120,False,,0.19748809452754315,0.5,False,,148.88830658179089,200,False,,0.6903286888129607,0.5,False,,956.0268941725825,1200,False,,31.095751638319694,40,False,,0.31975996046923993,0.7,False,,32.43486574635945,25,False,,7.307094802204093,3,False,,12.908883149600143,11.0,False,,55.5623000940066,30,False,,29.03170270360141,45,False,,10.31042757391003,20,False,,0.28796188360464015,0.5,False,,60.73396505992775,50,False,,51.15650073096316,30,False,,0.7737275221433786,0.6,False,,0.9837207093927706,0.7,False,,21.8135459790661,15,False,,102.95211355912322,100,True,Inspect radiator and cooling system.,13.075863836825105,15,False,,1.0547264797377967,0.7,False,,3.8623143295751836,8,False,,13.532367724678116,10,False,,26.822210792977984,50,False,
92.41962271566034,110,False,,0.8060230209941027,0.6,False,,0.6908003526986405,1.0,False,,6.6508326979760595,8,False,,46.98828743896567,120,False,,0.18805259765667953,0.5,False,,155.5993725263964,200,False,,0.645508091319105,0.5,False,,1144.6977884353732,1200,False,,31.246918418553776,40,False,,0.5075260872625266,0.7,False,,33.740135461377506,25,False,,7.281592734430802,3,False,,13.195103774508656,11.0,False,,54.55887772081608,30,False,,26.415888396985977,45,False,,17.64932933144148,20,False,,0.08273304539859636,0.5,False,,68.06110314127713,50,False,,43.19025550720379,30,False,,0.7730857650212701,0.6,False,,1.0040919175395722,0.7,False,,22.646999186970227,15,False,,87.30070759191402,100,False,,7.754910387511172,15,False,,1.0548883835317364,0.7,False,,4.798508466052482,8,False,,12.499864123740371,10,False,,38.69425675926666,50,False,
70.86719755342202,110,False,,1.0463242112485287,0.6,False,,0.6302782502611596,1.0,False,,6.627019272001277,8,False,,89.16515232847763,120,False,,0.15462181689792012,0.5,False,,127.49021905403247,200,False,,0.7399136114352071,0.5,False,,1019.6554776511574,1200,False,,37.887266398817374,40,False,,0.23108121819104321,0.7,False,,32.99136377594521,25,False,,8.894924376944441,3,False,,12.77890515317593,11.0,False,,71.65002344901083,30,False,,20.6673169146347,45,False,,14.766488408961594,20,False,,0.38474216771504216,0.5,False,,64.48419657932766,50,False,,42.50422237472228,30,False,,0.7560096898891135,0.6,False,,0.8997812544218527,0.7,False,,18.64372900150076,15,False,,89.97743089091394,100,False,,8.164994357971473,15,False,,0.9745044206446302,0.7,False,,4.993478684770542,8,False,,10.600693825198059,10,False,,28.39378616941044,50,False,
72.75082167486967,110,False,,0.7807639035218878,0.6,False,,0.43694615107193086,1.0,False,,7.610957614308658,8,False,,74.98471017969388,120,False,,0.17116143347158336,0.5,False,,198.91503959233654,200,False,,0.6962365297575152,0.5,False,,1103.1844539468634,1200,False,,29.523522338065238,40,False,,0.47359638031652496,0.7,False,,32.300837810287156,25,False,,7.705050321707972,3,False,,12.50517630992169,11.0,False,,43.564817696198574,30,False,,29.586596570786504,45,False,,14.458560259228124,20,False,,0.24646718140460772,0.5,False,,58.65734676047084,50,False,,30.994711329236303,30,False,,0.9329474841931749,0.6,False,,1.0740824345420126,0.7,False,,18.589873556721496,15,False,,91.65924252054461,100,False,,12.035322933687006,15,False,,0.9874545739997099,0.7,False,,5.598794389561911,8,False,,12.367649292991421,10,False,,39.16278521739601,50,False,
